# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Trondalen barnehage", "Samvirkebarnehagene Sa", "1016220"
"Trosvik barnehage", "Fredrikstad kommune", "1012709"
"Trosvikhaven Familiebarnehage", "Trosvikhaven Familiebarnehage Anne Marit Osen", "1021211"
"Tørkopp Fus barnehage", "Tørkopp Fus barnehage AS", "1021515"
"Veelstoppen Private barnehage AS", "Veelstoppen Private barnehage AS", "1021452"
"Veslefrikk Steinerbarnehagen", "Eierstiftelsen Steinerbarnehagen Veslefrikk", "1021649"
"Villa Øst barnehage Sa", "Villa Øst barnehage Sa", "1019671"
"Ville Villekulla Familiebarnehage AS", "Ville Villekulla Familiebarnehage AS", "1022397"
"Vispen Private barnehage Da", "Vispen Private barnehage Da", "1021120"
"Wilberg Familiebarnehage", "Wilberg Familiebarnehage Qun Shen", "1021652"
"Wilbergjordet barnehage", "Borg Barnehager AS", "1013416"
"Ørebekk barnehage / Rs Team AS", "Ørebekk barnehage - Rs Team AS", "1021591"
"Åsebråten barnehage", "Fredrikstad kommune", "2000554"
