# The following kindergartens exists in the https://nbr.udir.no/enhet/{id} directory, but gives 404 at http://barnehagefakta.no/api/barnehage/{id}, the following kindergartens are probably discontinued.
"name", "operator", "nbr id"
"Noahs Ark barnehage AS", "Noahs Ark barnehage AS", "2000241"
"Nordli barnehage", "Lillestrøm kommune", "1017358"
"Norlandia Furulund barnehage", "Norlandia Barnehagene AS", "1016435"
"Norlandia Sten-Tærud barnehage", "Norlandia Barnehagene AS", "1017049"
"Norlandia Sørumsand barnehage", "Norlandia Barnehagene AS", "1017050"
"Norlandia Vardefjellet Kulturbarnehage", "Norlandia Barnehagene AS", "1013455"
"Portveien Familiebarnehage AS", "Portveien Familiebarnehage AS", "1020844"
"Ramstadskogen barnehage", "Lillestrøm kommune", "1017765"
"Riisløkka barnehage", "Lillestrøm kommune", "1016960"
"Rosenknoppen Familiebarnehage", "Hundremeterskogen Familiebarnehage, avd Rosenknoppen, Mette Helen Haugen Johnsen", "1020652"
"Sagelva barnehage", "Lillestrøm kommune", "1018414"
"Sennerud Fus barnehage", "Sennerud Fus barnehage AS", "1015954"
"Sesam Familiebarnehage Avd. Pelikan Naziha Nouri", "Sesam Familiebarnehage Avd. Pelikan Naziha Nouri", "1021171"
"Skarstubben Familiebarnehage Ann-Charlott Slaaen", "Skarstubben Familiebarnehage Ann-Charlott Slaaen", "1020508"
"Skogkanten barnehage Sa", "Skogkanten barnehage Sa", "1020751"
"Skolsegglia Fus barnehage AS", "Skolsegglia Fus barnehage AS", "1021223"
"Solhaug barnehage", "Romerike Barnehager Sa", "1015613"
"Sommerly barnehage Sa", "Sommerly barnehage Sa", "1020051"
"Sorknes barnehage", "Sorknes barnehage Sa", "1019890"
"Stalsberg Familiebarnehage Tott", "Stalsberg Fam. barnehage Avd. Tott Anne Karin Fredheim", "1021325"
"Strømmmen Kommunale barnehage", "Lillestrøm kommune", "1012683"
"Svanen Familie barnehage Mahnaz Hosseini", "Svanen Familie barnehage Mahnaz Hosseini", "1020349"
"Sølepytten barnehage AS", "Sølepytten barnehage AS", "1020746"
"Theta-Koden Powell Wang", "Theta-Koden Powell Wang", "1021004"
"Tienbråten barnehage Ressursbarnehage", "Lillestrøm kommune", "1025973"
"Toppen barnehage", "Skedsmo Barnehager Sa", "1019920"
"Tæruddalen barnehage", "Lillestrøm kommune", "1016003"
"Uglebakken barnehage", "Lillestrøm kommune", "1016008"
"Valstadtoppen Korttidsbarnehage", "Valstadtoppen Korttidsbarnehage", "1020637"
"Varden barnehage", "Romerike Barnehager Sa", "1012581"
"Vardeåsen barnehage", "Lillestrøm kommune", "1015722"
"Volla barnehage", "Lillestrøm kommune", "1016005"
"Åpen barnehage", "Lillestrøm kommune", "1025539"
"Åpen barnehage Normisjon Lillestrøm AS", "Åpen barnehage Normisjon Lillestrøm AS", "1013140"
"Åsenhagen barnehage", "Lillestrøm kommune", "1016007"
